song_id,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,popularity,explicit,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25
0PAIXbeVe6z8zlkuVHHiq5,You Can't Catch Me,The Rolling Stones,0.654,0.872,0,-11.409,1,0.0471,0.0578,0.00619,0.354,0.835,104.24,4,219493,29,0,-17.621507436436104,8.323099410882104,4.707307354073093,25.22336033398744,16.449993372963633,-0.2310232326345103,-11.414268611034377,29.388593018265865,2.2615222808917146,-15.706025134299257,-5.68988756160995,-22.643607093506315,-3.781241695813778,-1.1534199934647784,10.072547826286067,25.139826946174765,15.529073870463044,-26.02325180713398,-3.0651897798332057,-9.45465206428242,-9.1906447504176,12.55403240884628,-15.621526151229627,0.0573321654968967,13.823714752065031
0RSh6cf5M9c4krYsyEuGNU,Arizona Cowboy,Myeong GukHwan,0.645,0.407,8,-8.627,1,0.0275,0.286,0.0,0.0923,0.967,104.219,4,129133,5,0,-5.340013413223317,-12.74153944398173,11.419116503382346,-2.1739413020624463,6.379107106178594,11.5072673970352,-1.6259296443036115,6.086449278043595,-11.47132673909056,-16.14973765352137,-24.905238660704697,6.930925933033852,-2.8335710397917264,3.5632657951162594,19.73023552198795,0.7014867033738357,-10.524537566581037,3.909047848782196,-2.3500484911590718,0.4846837130706958,-0.3429061754254561,5.386746444884031,0.6894152560288136,4.44421826525573,11.286922656261057
0SnEAyKMyIjRA96e0JstYl,The Weight,The Band,0.626,0.379,9,-16.001,1,0.0501,0.203,2.64e-06,0.0887,0.513,143.769,4,278533,41,0,-14.13099955058084,8.367687119646256,-4.457836094403394,14.997174598540736,16.6398268261641,-7.43667550609624,0.4739125553839936,22.97835443604139,9.612547460266104,0.0643345873300025,-6.411415322448409,-5.4532616386043005,-20.61305097808874,-8.0308346886845,11.782383472998994,24.207744894080232,12.213523682977648,-24.44909837030644,-10.79872401851955,-8.493122056661157,-4.142472778539486,2.1322932290848997,-20.557365380679855,7.196057789727863,27.76656906516986
0XoEdgqzpXJiCylaZ82PbE,The World Song,Petula Clark,0.507,0.654,4,-9.282,1,0.0592,0.529,0.0,0.151,0.46,89.231,4,282000,28,0,-22.29474863770804,8.097290221381302,-8.671939158469238,3.2296514381596246,11.324895954794268,3.9944028589934657,-15.544963776147098,-1.5419551032020502,-4.380382245413595,-3.4745841884633046,0.9163559904327564,-8.918152231394007,0.0852238915029901,5.531875719535535,2.767955370354796,21.178219188723062,7.264252309142065,-11.331767511825742,2.0239878406516647,-8.757705868199803,-14.601256033725818,9.87072235510376,-11.188012057847724,-7.175750878594027,-7.801355404218545
0YYBYLlqoDnn09rZcNF5Ie,Party City,Sir Woman,0.542,0.689,2,-6.264,1,0.114,0.13,0.00357,0.147,0.446,174.043,4,264000,19,0,-8.66571955240611,16.561935696851705,-16.51153923142801,7.382071173698472,-1.1220077951604497,4.144973237221784,-8.19381659587249,4.868313961882404,0.6933035556010125,-15.609229570369274,-17.337725342323573,-21.77427149072889,-5.733391543401845,-1.661861222041357,3.4119379731361708,-4.378275843572631,5.442624894082444,-28.15636039136116,-3.409762134911189,5.628098731948166,14.25264491733824,-4.950615887706558,-5.088568217501868,15.04434106462512,-1.6828463148579518
0Z6pk4krNEsQEwgYzhhKUC,Time Has Come Today - 2002 Remaster,Ramones,0.584,0.748,2,-8.715,1,0.104,0.00346,0.00114,0.16,0.239,122.153,4,264933,28,0,-20.639463419659947,-2.574462878296206,21.07949023842325,-7.896617071092371,-6.321398638456233,-1.654823312389659,8.026643610100951,13.52008955092708,21.692500749935054,2.600836910897377,-22.387038465600934,18.520170457354403,-15.595362786615128,-17.42234876539785,-3.557789560635566,32.62685959118845,8.793065793379775,1.144704666000656,9.474571001237894,-20.89779884918486,2.1351908097285373,7.589874808118762,4.906083262496033,12.31013654253899,10.360361336620082
0dHM31MLd2F5jzNPDMHOpN,Little Of Your Love,HAIM,0.612,0.856,9,-3.273,1,0.0479,0.116,3.35e-05,0.647,0.681,112.94,4,213880,49,0,-12.457756357150112,-20.0499606033232,3.371367343868937,14.8816357418074,-11.488276754440909,-6.214641266602044,-5.4711341446525,21.8829652074248,-1.1892111567421302,22.871679179223506,9.403731752236473,7.455332668847834,5.103910391368505,13.831644667671842,12.265555297421797,11.831157491485424,7.43408714058264,2.027370629146244,-2.65388183317465,10.19756271005582,-0.5226630506926532,-9.789347170114784,-2.3322668983208104,-1.6738379352711037,-7.382908703654064
0eFQWVz0qIxDOvhLpZ40P7,the lakes - bonus track,Taylor Swift,0.313,0.258,2,-11.532,1,0.0383,0.842,1.3e-06,0.0948,0.268,179.947,4,211813,72,0,-16.18909115292851,18.839393538796514,-2.632663206488859,6.33165718557339,8.448745664017387,11.27514998686285,5.834584167147009,-17.30349540064829,2.061511064226204,-11.405927369774862,-0.7184170857317662,-5.122999305044307,-3.53606218190665,-5.000002210741477,-7.456981744265821,-0.3717609861757509,7.285301462310518,2.219605059157725,-0.2278531837272996,11.78120956621894,9.438574967563088,13.678247233369,1.8879718355124888,12.88215706519226,-0.4474986889008603
0fNY6p1S1PCwpnK9hlP4qz,Pictures of You,PREP,0.919,0.519,2,-6.407,1,0.0537,0.139,2.67e-05,0.166,0.555,115.992,4,235631,31,1,-17.09570480176407,2.438370930085231,-0.0857803434890698,18.80584159788994,13.799827403674788,-2.201448835263167,-13.984310221752589,15.131219015122795,21.72334904097066,6.266543891864419,-15.827696371816849,-15.796917378538556,-1.901764422370106,-8.380279433507035,2.8858412713859654,23.570579645538785,-0.5440024572063806,-20.38565598614224,-8.173526079141112,1.7600982087312078,7.763922021694029,4.255763672421198,-21.70797129109421,-2.581552805411209,9.309619113591344
0jBCPiIQ4YwqGcJNRxfytF,Middle of the Road,Pretenders,0.491,0.939,9,-8.588,1,0.0707,0.00943,0.0799,0.0165,0.566,166.74,4,255493,31,0,-16.222357920385818,5.913688867013588,-0.2201550700053083,7.265314308060647,0.9550697239637812,17.45466632547243,-8.570494933351144,0.7403344644282415,-4.740296674633644,-30.377047370382734,-4.314747013922986,-22.847203951145723,-3.787735591755873,-4.342161774621909,-4.5108327551454765,14.789775279546015,2.3367689832658014,-5.050543374912101,-1.875535800734469,-6.733728515657305,-14.064080397633257,5.7099072891649065,-4.474181451178959,-8.771120304296204,-10.000632965460287
0jO68C0FwAURqE26xuqbs4,Kiss My Tears Away,The Fabulous Terrifics,0.353,0.603,0,-4.877,1,0.0288,0.146,0.308,0.14,0.0734,90.335,3,180516,14,0,3.399391754833398,-17.504772818597623,4.358379210955423,1.9014551997563744,19.76289900014929,11.640849344885073,12.277043969649906,-18.04890604955992,2.116286952518087,-5.780992960358396,-21.47562702272033,22.06376270861108,-30.51391093242046,3.977749089490756,21.593964197496245,10.390983120486077,9.249870746174436,16.050664007062903,0.8347685147587072,-1.3411586911237254,-5.495733418273989,8.533007469233228,9.790096832265045,-7.2903450583374685,6.577507041978978
0jVm8tMbpsDN7goNU6NyzL,Change Of Heart,Tom Petty and the Heartbreakers,0.534,0.869,0,-4.76,1,0.0328,0.00203,0.000154,0.771,0.941,122.499,4,198800,40,0,-18.26737116002125,9.69049602922018,-16.925278003104854,16.880677036088493,8.935894873220096,-1.623561590624262,-5.517792483249148,22.507180002862405,7.407919427044482,0.0768298576335664,-6.427250814938226,-12.487481609087572,-7.854023273952623,-5.743016794080093,14.189843854398248,23.080326919305364,15.491225960185872,-24.82103590302992,-5.547330449192001,-1.4031660407085544,-13.532584877419763,0.8473789514889356,-26.94678094766269,1.069880662210661,0.2433764198882064
0l6zBPLCxPmV4M4Wg6Ospl,The Sneeze,Argonaut & Wasp,0.728,0.681,5,-8.35,0,0.0354,0.0436,0.0165,0.627,0.505,125.989,4,238500,33,0,10.92447737897952,16.391269169472167,6.896320776956867,-8.755968973442426,2.2305743382753285,-11.323827240078248,3.551799106925227,-4.457757643413051,-3.2273475267913208,-5.98128023609145,-4.478033430588636,-18.253594504678738,10.44347510891293,4.508030237129248,18.128528246337712,-8.5933105388457,-0.25348487068488,-2.84303979526198,-10.129532228528763,-5.682484645958689,6.970027859857285,-15.582653344113588,-5.332018189452787,34.20263178871687,1.911195289983718
0nmfxaVZlMgbEAazkthoBR,Life in Japan,Kowloon,0.861,0.429,0,-10.695,1,0.042,0.335,0.0707,0.134,0.522,114.969,4,267996,41,0,0.7277415996670544,11.885904755274806,-7.698132016221557,-9.285765496073022,7.503986247334225,-1.268964145923407,17.239791273963633,-37.784281778994526,7.607578296153978,6.44465225970964,2.315615026971553,-17.88337878462734,-14.176231737378096,-8.986421180627206,-20.06711006825402,-7.615878106264287,4.8972172430760486,-5.200036814041189,22.50626482965689,7.052418504973119,-15.917683842186474,6.757843427124213,0.9126168231368064,8.341444448956368,-3.5827147649887428
0noSW8iF3eYqUAPwlMI7rf,Hold On I'm Coming,Sam & Dave,0.815,0.537,6,-6.18,1,0.03,0.117,0.11,0.132,0.895,107.081,4,151507,27,0,-24.6192948741015,11.25580765057706,12.949417223519964,-16.861278424729747,8.181566799583152,11.997381779757172,7.488345862310305,-8.633633770512459,-3.404938069714305,-1.3113580910028872,-16.59807648956334,-16.664410351605298,-18.80748722709041,-3.3508805940149635,10.293901759188946,36.31950238931929,-0.9541942669517134,-13.923527511223035,8.88204274237967,-9.721387295735283,-13.388723115867103,15.307014293933047,-15.778198135394714,-8.924890659206214,-1.837007775477463
0qfZ778fbXXCtyEzyIET5K,That Don’t Impress Me Much - triple j Like A Version,HAIM,0.756,0.352,0,-8.762,1,0.0567,0.712,1.91e-06,0.108,0.496,125.065,4,244893,47,0,-15.660979039779262,9.782480235770077,-7.940612467840903,20.65866804772377,17.18866791951857,4.783039764841474,-18.614242752977127,21.213916000991237,13.90645811272801,9.428013300840592,-14.96547978225986,-14.657590256647207,-4.269992498052603,-5.516443982902901,16.209964066421097,31.25720787596608,17.385609950135724,-21.329587963531477,-6.967745558213492,1.9400067945089736,-3.813809904732257,2.3715745167765583,-26.84437992516673,-2.815006463398081,5.301627369734087
0ry2mKcFSw6mHfBpp1pKDr,Grow,Gloria Tells,0.484,0.51,0,-6.187,0,0.0478,0.413,1.04e-06,0.176,0.429,175.811,4,201375,40,0,-20.369181448253933,11.603096379606828,-12.18253732567472,19.62346219397191,9.794681953085124,10.281772446801504,-18.12223343693404,10.694137561500984,7.902520503781667,8.794375601375972,-11.04641036361848,-15.520969764528235,3.9196042036553793,0.1041481186004134,6.151852404511038,23.503457819151244,4.28165550066761,-14.282771648261336,-12.166568742349144,-4.037496165409435,1.611918815330826,7.554927356897885,-19.68281750746666,-6.063873819772538,-8.54555600812262
0vFeMoMFLCjxNVbHxcZrLD,Ticket for the Sky,Blitz Girls,0.742,0.6,4,-10.159,1,0.0382,0.0542,7.35e-06,0.41,0.768,116.663,4,279568,7,0,-14.14301511428728,-1.841765350365824,7.635140432778789,2.07925260523498,-14.91803993558807,-7.945861496128241,1.7100686516629209,-7.002658957500446,-10.526708858239548,-22.83912902118333,-16.450822664221977,-26.515805709027944,-10.376671083063751,-3.4912593410732544,0.3364066223927064,27.326552675215343,-9.258519200677258,-18.99259447814564,-1.8950373504398588,-14.979515236251832,-14.960491990392883,-12.435008382566371,-5.560647546039125,8.4620402025859,-1.3924676941175316
0wBaPbJ2qsbGqgnGbqBDgP,What Becomes Of The Brokenhearted,Jimmy Ruffin,0.733,0.443,2,-12.017,0,0.0252,0.678,0.0,0.519,0.701,97.348,4,178440,56,0,-12.251011196038275,10.054135479455567,-0.7320366595974486,8.77881707119026,5.270719068999554,12.81568102819419,-14.164270056677806,-16.22532352581758,8.69693818454526,-10.326971018025272,-8.846132922067607,-21.545122278209035,8.827275401033672,-4.416743271195438,15.571861881188838,23.667885750660908,-4.214788272057272,8.665870039044176,-14.083445385967863,-8.342397560885713,-1.8923449495268752,0.8741530199735053,6.597479656402427,4.702710929758288,-13.910883111127475
0ynmh87cJ8HvBWFOooBrz6,Don't Be Cruel,Billy Swan,0.612,0.309,4,-12.312,1,0.0374,0.689,0.00342,0.0991,0.312,118.129,4,251920,52,0,-16.10740446921669,-8.60360940864836,-8.114143368969568,29.0395599930282,13.374600420338783,0.4908268228189563,-11.642278982397354,7.38614938587259,13.053603768415504,26.116855442769403,-7.49799968992991,-7.943943521746034,-6.618944502983878,7.021062349394669,11.13172056720505,27.377785326295434,3.3033063686024717,-26.451593429005868,-13.594515657309898,0.1762715289417369,5.248058961096141,2.849876568100893,-22.971816798366604,-2.231555381664852,4.745277878474409
0zBXC9mTmMDhdb6nERUao0,Sparkles,Daxten,0.69,0.634,8,-10.04,0,0.0444,0.0349,0.814,0.196,0.178,102.022,4,183088,24,0,4.090159552287513,-11.825253028061477,-0.0233330665201467,5.615325386271039,-5.248164485561718,-8.667360378591134,7.661722551094885,-0.5373790395504034,5.718990699987578,-5.949816982465563,1.4516144593092726,-36.91683922316555,22.636722248352974,11.12236104467855,-6.397663557549954,-5.590892054354314,-8.877217010745268,7.989197447928353,-4.548459105424214,4.8020157675639545,29.60521170685919,-6.433014397464919,8.139938092516896,14.236830644111109,0.8424933673006141
12UzVR0M7asW2MHAZRJk0I,Tie a Yellow Ribbon Round the Ole Oak Tree (feat. Tony Orlando) - 1998 Remastered,Dawn,0.559,0.615,5,-12.27,1,0.0473,0.283,0.0,0.0957,0.68,87.601,4,206253,54,0,7.910759524042756,-3.3233191528273607,-22.05624930222535,10.187532176454106,3.4407222623374447,-9.228567726867873,-19.934587072837864,5.260372301351062,9.928679068299104,-12.83696060494899,8.06218736174061,-22.450551002876733,4.557914533909079,2.154435319963093,-0.0860817628677139,10.946282753412056,6.477818513823005,3.7851238214721783,-12.2497566462637,-8.499601457767604,-3.1656277373685744,-14.108709275221106,10.6614974188536,-16.752641843858953,-1.045864596639307
147WJUGFmoPYzTDCFEYPHW,Dopniny,Mark Zubek Quartet,0.523,0.738,9,-8.345,0,0.0467,0.657,0.227,0.289,0.754,117.292,4,303500,4,0,-1.802996993798185,14.305341209784718,-6.5880007237582,7.208540316920469,5.130681162658532,-0.7360845726679259,1.5031513323575476,-7.664244684613982,9.1814979205656,-4.837052225685415,-0.1686257768877206,-17.709652518912755,-2.3852997201435864,3.1940832880751264,21.085110138931384,9.966896717312103,-0.1776309668054767,-5.11255238175241,3.649169731421287,-3.687013584324181,8.079937894226576,10.955869724933391,-19.40692317613054,6.413535587689329,-8.68136713030226
16x9viSmRS3PII71Pdeowc,Roll with the Changes,REO Speedwagon,0.204,0.896,0,-5.931,1,0.049,0.00266,0.0,0.152,0.653,90.6,4,335827,63,0,-22.318458001332253,12.647196210891998,-0.7112780722550154,2.434310818046209,3.85589823693017,12.065200266104064,-16.764677762103965,1.3384031376426866,3.2559202834070584,-12.029424123185208,0.1547310196114142,-29.63893952270537,6.635234798182733,-15.87540722215833,10.952714278227058,20.70058913721884,5.838654507519529,8.029521266001012,-8.62831172878368,-10.242492453175856,-3.6189246946841713,2.5023305838931518,1.6392025356578994,-2.960775855839789,-13.426379040438697
1DR2KXb0UvibcLsdDGVwwt,Now I'm In It - Bonus Track,HAIM,0.717,0.707,4,-9.495,1,0.0628,0.384,0.000117,0.161,0.206,105.014,4,204280,61,0,-16.659187229410293,-11.77339368042342,1.7713518779200048,19.52779624149257,3.8578588910723353,-3.4059211859220486,-0.9563781743193904,4.551928765360606,-4.699946463900112,9.9313592163197,-25.89946396030325,2.954627298758824,3.913519376079942,-6.004704974266064,13.806173073113465,-4.373943884591165,-7.873505751822901,1.180239295228207,6.881722994325904,-28.733560295714533,-23.293803982565983,-17.371266623886147,14.027076847418396,-29.90107285768871,-8.757417428142254
1Dym3T9rX2UWdCtAFHWhxW,Forget About It,The Dip,0.482,0.543,7,-7.618,0,0.0315,0.123,4.46e-06,0.0913,0.647,102.571,3,243399,29,0,-15.248662562698431,-1.9600071870127664,-4.987597178187427,1.5238386392370842,11.864300270124357,-8.305271801521076,-7.721402636997737,-14.88894419631962,-3.92105253352735,-0.0004522033091891,-2.536176629297808,-9.640566437608213,-9.504236237790902,3.041039188035379,-1.5881808038246366,15.521516685041778,2.294678169899446,-5.86199373925991,3.476701582486257,-4.3501249479392925,-7.749976412216451,9.476116405357686,-5.608008497940356,-8.745128623023234,9.008724278477407
1K0lLD0VggeTX4uRpszPuG,25,Ethan Dufault,0.792,0.74,1,-7.432,1,0.0519,0.493,0.000209,0.0572,0.242,105.01,4,201714,42,0,-4.872609140995707,3.656781172458813,8.980587813301165,-6.002169138741717,16.926438050142554,-16.554081683446288,-7.78548021243432,7.21728793736175,-1.6977059178028475,-26.61772882175742,-37.359217579953295,-6.488378112512591,-11.587233629681158,3.406363263759585,-9.578366718741824,2.0946561997635307,-3.8138576647620006,-10.09548964921931,-11.764475083731494,8.825213153892548,5.906605418788869,3.889291327818864,-3.4831740308879446,-0.816365576723074,-0.7471103592385784
1PVTvvxpSkyJWemW1CwVVk,Fly Me To The Moon,Frank Sinatra,0.623,0.274,5,-14.929,1,0.07,0.343,3.16e-06,0.0404,0.427,118.052,4,148867,59,0,-0.8683846933277195,0.8166146917623154,-7.783979521577873,1.961419127322488,-10.970406418974122,-16.08162693357374,-8.040596525111965,-8.043396781717043,-2.4260160142474945,-13.636720355267478,6.089915251899846,-5.94104089654501,1.629932693908922,-8.077480798356879,3.73147760143284,2.591532633069513,-3.013655860697135,7.639531225963859,-5.756508368438972,0.1929591508997754,-23.198961878940235,7.753254813471987,-2.313867837856092,7.262788622767421,-5.196514911872932
1XPta4VLT78HQnVFd1hlsK,Today,The Smashing Pumpkins,0.476,0.855,8,-6.046,1,0.0265,2.53e-05,0.69,0.049,0.408,82.955,4,202133,67,0,4.480370705843347,-12.12727329141494,18.103890095785925,9.24835058162781,-3.787331933162231,-7.404466775557009,10.366860354243013,1.225145650133903,4.263078420679318,-2.7874534893637968,-13.98109954082022,8.52023704378251,-15.028114813373678,11.930098206349696,-7.427594411151097,17.54230001038337,11.396410319626218,-0.9888291475408986,1.7990882632984473,0.0021896258923135,-13.016791533928815,2.3130589121908782,-4.584749628151736,24.382539499316263,5.022534613419555
1YQWosTIljIvxAgHWTp7KP,Take Five,The Dave Brubeck Quartet,0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,5,324133,70,0,0.788296761546226,-8.507245105049096,-1.4818519442844291,-3.889967457075748,4.037538386579422,4.102525186996704,-1.1268111522816513,16.74215852251651,23.18467285958404,-5.44491098394274,19.316585466621863,-24.74088326421821,-6.145923409901515,-16.7046486620369,25.286417915540625,18.28958333415528,12.543747349495629,3.1706766806856628,-10.432320103185644,-8.698235587314793,21.30311921144881,16.748861392934327,7.613847357702873,8.745541013661912,-1.6603860672260762
1kdWw77ZpYOkhxeuhzU1j6,it’s time to go - bonus track,Taylor Swift,0.592,0.41,0,-12.426,1,0.0397,0.801,1.39e-05,0.09,0.416,151.923,4,254640,72,0,5.665229874463258,15.82759214389,-33.43484216198218,3.990836893308334,-1.5434035890389843,7.810728919803411,3.235137232554292,-6.968349694039032,-7.135836688368276,0.9042230963182112,-5.180658607806124,-18.096305201180744,-23.89345280548188,5.608363789378739,15.676048926813612,23.055478190319263,8.052343110638894,4.666701907216735,-12.151008237262904,-37.996085406388055,-6.938452446197884,-12.48807102991203,9.502030431789322,-18.37520516944281,-17.93069447189099
1mrgfC8PEW7N4KY7hbN0Tb,All I Need,Sir Woman,0.563,0.708,9,-8.275,1,0.0833,0.356,0.000619,0.0926,0.57,169.906,4,281933,7,0,-13.249631880398848,-2.4959317763163966,12.275653919579264,-4.072759106078037,-4.399449829850844,6.960082578881934,25.00751842831878,-6.705233687276269,-7.1908923729950285,4.714583253574811,-5.452865725379999,2.8751156757211067,1.391076150001398,7.294320772940518,19.345134151247457,-2.871265957662923,-0.7436866297010178,23.41136214635156,-2.3923968213252973,-13.785396034683025,-2.894644489722019,6.683558692063764,22.95168151590928,12.85354358936248,4.570012203546277
1nD3R5sO2nLebYqDuCl34Z,I'm Lonely,The Dip,0.521,0.636,9,-7.372,0,0.112,0.379,0.282,0.317,0.756,186.539,4,218093,32,0,-9.183137525795075,-1.6833927004271572,2.2511511121481256,-21.754977416994524,21.47161218169572,-20.131469330336596,-23.150364842967782,15.641204006587696,20.828927796177176,-8.92520840423115,-6.693370021174122,-2.464850734890371,-32.43387509457276,-13.363313386273193,29.14000760978626,21.9177231009166,14.278744460570351,1.4643038814596778,23.421698672887693,-0.173652683215705,-27.950514019404824,-3.429946188865933,-3.010256611754695,4.547696749254493,-3.529460702268211
